strategy,start_date,end_date,final_value,return_pct,cagr_pct,max_drawdown_pct,lump_final,beats_lump
DCA_3y,2000-12,2010-12,11441067.479148533,14.410674791485324,1.355344636747935,58.84863783237392,6632530.668288738,True
Hybrid25pct_3y,2000-12,2010-12,10238933.276433589,2.389332764335883,0.23640248073377723,58.84863783237388,6632530.668288738,True
DCA_5y,2000-12,2010-12,11265839.02974371,12.658390297437094,1.1990310204818,58.84863783237391,6632530.668288738,True
Hybrid25pct_5y,2000-12,2010-12,10107511.939379971,1.0751193937997172,0.10699530695905679,58.848637832373896,6632530.668288738,True
DCA_7y,2000-12,2010-12,10531794.454443548,5.317944544435482,0.5194809692099955,58.81371770924891,6632530.668288738,True
Hybrid25pct_7y,2000-12,2010-12,9556978.507904856,-4.430214920951448,-0.4521096090571386,58.8197805878617,6632530.668288738,True
DCA_10y,2000-12,2010-12,10828635.048679871,8.28635048679871,0.7992664739912225,48.75805872482261,6632530.668288738,True
Hybrid25pct_10y,2000-12,2010-12,9779608.953582091,-2.203910464179093,-0.22260780094472965,50.669147662311566,6632530.668288738,True
LumpSum,2001-01,2011-01,6127249.727885576,-38.72750272114423,-4.780354972577683,66.35375466615301,6127249.727885576,False
DCA_3y,2001-01,2011-01,11987760.45447112,19.877604544711215,1.8295455560898066,58.84863783237392,6127249.727885576,True
Hybrid25pct_3y,2001-01,2011-01,10522632.772824738,5.226327728247382,0.5107332843931278,58.84863783237388,6127249.727885576,True
DCA_5y,2001-01,2011-01,11716994.637748018,17.169946377480173,1.5971728819893505,58.848637832373896,6127249.727885576,True
Hybrid25pct_5y,2001-01,2011-01,10319558.410282407,3.1955841028240783,0.3150540196602991,58.84863783237391,6127249.727885576,True
DCA_7y,2001-01,2011-01,10924448.833460972,9.244488334609713,0.8881024017118211,58.777837496126004,6127249.727885576,True
Hybrid25pct_7y,2001-01,2011-01,9725149.05706713,-2.748509429328705,-0.2783107595544121,58.78900544774045,6127249.727885576,True
DCA_10y,2001-01,2011-01,11247138.144920792,12.471381449207918,1.182219786258587,48.399160878791356,6127249.727885576,True
Hybrid25pct_10y,2001-01,2011-01,9967166.040661989,-0.3283395933801114,-0.03288257356085511,50.20045816802872,6127249.727885576,True
LumpSum,2001-02,2011-02,8465137.599029146,-15.348624009708534,-1.6524824304340657,58.84863783237391,8465137.599029146,False
DCA_3y,2001-02,2011-02,12455735.196370505,24.557351963705052,2.220249505716776,58.84863783237393,8465137.599029146,True
Hybrid25pct_3y,2001-02,2011-02,11458085.797035169,14.58085797035169,1.3704109229950578,58.84863783237388,8465137.599029146,True
DCA_5y,2001-02,2011-02,12073097.600262802,20.73097600262801,1.9018036774921088,58.84863783237391,8465137.599029146,True
Hybrid25pct_5y,2001-02,2011-02,11171107.599954389,11.711075999543885,1.1136117387314792,58.84863783237391,8465137.599029146,True
DCA_7y,2001-02,2011-02,11247658.392842662,12.47658392842661,1.182687805262339,58.67260413763306,8465137.599029146,True
Hybrid25pct_7y,2001-02,2011-02,10552028.194389295,5.520281943892957,0.5387761501298716,58.70802958015518,8465137.599029146,True
DCA_10y,2001-02,2011-02,11569505.250585902,15.695052505859032,1.4685557153887308,48.047313218331,8465137.599029146,True
Hybrid25pct_10y,2001-02,2011-02,10793413.337696714,7.934133376967134,0.7664319577407541,50.41194155589881,8465137.599029146,True
LumpSum,2001-03,2011-03,9672077.853715483,-3.279221462845172,-0.3328640783118564,58.84863783237391,9672077.853715483,False
DCA_3y,2001-03,2011-03,12708953.09953372,27.089530995337196,2.426180415142376,58.84863783237392,9672077.853715483,True
Hybrid25pct_3y,2001-03,2011-03,11949734.288079161,19.497342880791614,1.7971981823535543,58.848637832373896,9672077.853715483,True
DCA_5y,2001-03,2011-03,12251313.966275355,22.513139662753545,2.05123550764299,58.84863783237391,9672077.853715483,True
Hybrid25pct_5y,2001-03,2011-03,11606504.93813539,16.06504938135389,1.500959113928424,58.848637832373896,9672077.853715483,True
DCA_7y,2001-03,2011-03,11416492.247474032,14.164922474740305,1.333552596971832,58.53429982344128,9672077.853715483,True
Hybrid25pct_7y,2001-03,2011-03,10980388.649034407,9.803886490344071,0.9396445838964818,58.60393262164535,9672077.853715483,True
DCA_10y,2001-03,2011-03,11729902.167449286,17.299021674492863,1.6083593589332201,47.67598478693863,9672077.853715483,True
Hybrid25pct_10y,2001-03,2011-03,11215446.089015838,12.154460890158369,1.1536725605371334,50.36189451081965,9672077.853715483,True
LumpSum,2001-04,2011-04,8459437.008610751,-15.405629913892483,-1.6591073538643752,58.84863783237391,8459437.008610751,False
DCA_3y,2001-04,2011-04,12906608.443461342,29.066084434613426,2.5843742061192554,58.84863783237393,8459437.008610751,True
Hybrid25pct_3y,2001-04,2011-04,11794815.584748698,17.94815584748699,1.6644500036492538,58.848637832373896,8459437.008610751,True
DCA_5y,2001-04,2011-04,12357737.619852938,23.577376198529375,2.139539855255146,58.84863783237391,8459437.008610751,True
Hybrid25pct_5y,2001-04,2011-04,11383162.467042392,13.831624670423913,1.3039299222116663,58.848637832373896,8459437.008610751,True
DCA_7y,2001-04,2011-04,11530890.480388999,15.30890480389,1.4346382556038817,58.38543474674557,8459437.008610751,True
Hybrid25pct_7y,2001-04,2011-04,10763027.112444447,7.6302711244444765,0.7380276211010006,58.47727226500999,8459437.008610751,True
DCA_10y,2001-04,2011-04,11834567.722520111,18.345677225201108,1.6986621787968836,47.29361855808587,8459437.008610751,True
Hybrid25pct_10y,2001-04,2011-04,10990785.044042774,9.907850440427746,0.9491976297912652,49.78519185394064,8459437.008610751,True
LumpSum,2001-05,2011-05,8850584.579993837,-11.494154200061635,-1.2135916684432813,58.84863783237391,8850584.579993837,False
DCA_3y,2001-05,2011-05,12759065.972330676,27.590659723306764,2.466496757603731,58.84863783237391,8850584.579993837,True
Hybrid25pct_3y,2001-05,2011-05,11781945.62424647,17.819456242464703,1.653351395543079,58.848637832373896,8850584.579993837,True
DCA_5y,2001-05,2011-05,12137009.740773147,21.370097407731457,1.9556200199305485,58.84863783237391,8850584.579993837,True
Hybrid25pct_5y,2001-05,2011-05,11315403.450578323,13.15403450578323,1.2434659583573815,58.848637832373896,8850584.579993837,True
DCA_7y,2001-05,2011-05,11315378.895148974,13.15378895148973,1.243443987605608,58.289103627511665,8850584.579993837,True
Hybrid25pct_7y,2001-05,2011-05,10699180.3163602,6.991803163601995,0.6781092151528112,58.40606270020243,8850584.579993837,True
DCA_10y,2001-05,2011-05,11609720.14104082,16.097201410408204,1.5037705158614578,46.92248710401417,8850584.579993837,True
Hybrid25pct_10y,2001-05,2011-05,10919936.25077908,9.199362507790788,0.883934222990046,49.63008175783846,8850584.579993837,True
LumpSum,2001-06,2011-06,8077851.352635257,-19.22148647364743,-2.111970607479663,58.84863783237391,8077851.352635257,False
DCA_3y,2001-06,2011-06,12526144.308850655,25.261443088506553,2.2778855612199944,58.84863783237392,8077851.352635257,True
Hybrid25pct_3y,2001-06,2011-06,11414071.06979681,14.140710697968096,1.331403338268644,58.84863783237388,8077851.352635257,True
DCA_5y,2001-06,2011-06,11871412.731398674,18.71412731398674,1.7302801377145016,58.848637832373896,8077851.352635257,True
Hybrid25pct_5y,2001-06,2011-06,10923022.386707822,9.230223867078212,0.8867849900512814,58.848637832373896,8077851.352635257,True
DCA_7y,2001-06,2011-06,11039315.883766068,10.393158837660676,0.9936843680350638,58.22150150372989,8077851.352635257,True
Hybrid25pct_7y,2001-06,2011-06,10298949.750983374,2.9894975098337495,0.29500258994816786,58.345975215807,8077851.352635257,True
DCA_10y,2001-06,2011-06,11334607.683458798,13.346076834587972,1.260635649030295,46.54509888572828,8077851.352635257,True
Hybrid25pct_10y,2001-06,2011-06,10520418.600752918,5.204186007529188,0.5086181375566046,49.19974418417338,8077851.352635257,True
